EmployeeID,Age,Attrition,Department,DistanceFromHome,EducationField,Gender,MonthlyIncome,MaritalStatus,JobRole,OverTime,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,YearsAtCompany,BusinessTravel,WorkLifeBalance
1452,29,No,Human Resources,14,Marketing,Male,8217,Single,Manager,No,4,2,1,6,Non-Travel,1
1453,49,No,Human Resources,13,Human Resources,Male,8405,Divorced,Manager,No,3,2,3,19,Non-Travel,4
1454,39,No,Human Resources,6,Medical,Female,3986,Married,Human Resources,No,3,2,1,5,Travel_Rarely,4
1455,35,Yes,Human Resources,15,Human Resources,Female,2613,Married,Human Resources,Yes,4,1,4,4,Travel_Frequently,1
1456,44,No,Human Resources,25,Life Sciences,Male,6532,Divorced,Manager,Yes,3,3,2,16,Travel_Frequently,4
1457,49,No,Human Resources,14,Other,Female,10542,Divorced,Human Resources,No,4,4,2,19,Non-Travel,2
1458,49,No,Human Resources,17,Medical,Female,6326,Single,Manager,Yes,4,2,2,13,Travel_Frequently,2
1459,25,Yes,Human Resources,19,Marketing,Female,2495,Married,Human Resources,No,4,2,3,0,Travel_Frequently,4
1460,25,Yes,Human Resources,10,Technical Degree,Female,2574,Married,Human Resources,Yes,4,3,4,3,Travel_Frequently,3
1461,30,No,Human Resources,2,Marketing,Male,6298,Married,Manager,No,3,3,4,14,Non-Travel,2
1462,50,No,Human Resources,15,Human Resources,Female,10704,Single,Human Resources,Yes,4,4,1,13,Travel_Frequently,1
1463,46,No,Human Resources,12,Life Sciences,Male,5250,Divorced,Manager,No,4,3,1,8,Travel_Frequently,2
1464,31,No,Human Resources,28,Medical,Female,11667,Single,Human Resources,Yes,4,3,3,7,Travel_Frequently,3
1465,39,No,Human Resources,8,Marketing,Female,9782,Divorced,Manager,No,4,2,3,10,Travel_Frequently,1
1466,37,No,Human Resources,9,Other,Male,9480,Married,Human Resources,No,4,4,3,19,Travel_Rarely,2
1467,36,No,Human Resources,19,Medical,Male,7322,Single,Manager,Yes,4,4,4,18,Travel_Rarely,2
1468,43,No,Human Resources,6,Life Sciences,Female,12430,Single,Human Resources,No,3,4,1,17,Non-Travel,4
1469,27,Yes,Human Resources,21,Medical,Female,3960,Married,Human Resources,No,4,2,3,2,Non-Travel,3
1470,46,No,Human Resources,28,Human Resources,Female,5058,Married,Human Resources,Yes,4,2,4,2,Travel_Frequently,1
